No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
1517,710.323704,192.168.11.13,192.168.11.31,TCP,66,0.001027,,"Jan  5, 2024 21:36:57.493648000 JST",,"6000  >  52270 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844497977 TSecr=1073077922"
1518,710.329851,192.168.11.31,192.168.11.13,TCP,66,0.006147,,"Jan  5, 2024 21:36:57.499795000 JST",,52270  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073077931 TSecr=844497977
1519,717.853533,192.168.11.13,192.168.11.6,TCP,74,7.523682,,"Jan  5, 2024 21:37:05.023477000 JST",,36432  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908596252 TSecr=0 WS=128
1520,717.859951,192.168.11.6,192.168.11.13,TCP,74,0.006418,,"Jan  5, 2024 21:37:05.029895000 JST",,"6000  >  36432 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058461308 TSecr=3908596252 WS=128"
1521,717.860066,192.168.11.13,192.168.11.6,TCP,66,0.000115,,"Jan  5, 2024 21:37:05.030010000 JST",,36432  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908596259 TSecr=1058461308
1522,717.860203,192.168.11.13,192.168.11.6,TCP,93,0.000137,,"Jan  5, 2024 21:37:05.030147000 JST",,"36432  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908596259 TSecr=1058461308 [TCP segment of a reassembled PDU]"
1523,717.860292,192.168.11.13,192.168.11.6,TCP,66,0.000089,,"Jan  5, 2024 21:37:05.030236000 JST",,"36432  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908596259 TSecr=1058461308"
1524,717.867168,192.168.11.6,192.168.11.13,TCP,66,0.006876,,"Jan  5, 2024 21:37:05.037112000 JST",,6000  >  36432 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058461314 TSecr=3908596259
1525,717.867567,192.168.11.6,192.168.11.13,TCP,66,0.000399,,"Jan  5, 2024 21:37:05.037511000 JST",,"6000  >  36432 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058461316 TSecr=3908596259"
1526,717.867626,192.168.11.13,192.168.11.6,TCP,66,0.000059,,"Jan  5, 2024 21:37:05.037570000 JST",,36432  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908596266 TSecr=1058461316
1527,717.897332,192.168.11.13,255.255.255.255,UDP,209,0.029706,Ÿ,"Jan  5, 2024 21:37:05.067276000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36619  >  7000 Len=167
1528,717.905766,192.168.11.31,192.168.11.13,TCP,74,0.008434,œ,"Jan  5, 2024 21:37:05.075710000 JST",,33524  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1073085507 TSecr=0 WS=128
1529,717.905933,192.168.11.13,192.168.11.31,TCP,74,0.000167,,"Jan  5, 2024 21:37:05.075877000 JST",,"6000  >  33524 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844505559 TSecr=1073085507 WS=128"
1530,717.912875,192.168.11.31,192.168.11.13,TCP,66,0.006942,,"Jan  5, 2024 21:37:05.082819000 JST",,33524  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1073085514 TSecr=844505559
1531,717.913508,192.168.11.31,192.168.11.13,TCP,93,0.000633,,"Jan  5, 2024 21:37:05.083452000 JST",,"33524  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1073085514 TSecr=844505559 [TCP segment of a reassembled PDU]"
1532,717.913624,192.168.11.13,192.168.11.31,TCP,66,0.000116,,"Jan  5, 2024 21:37:05.083568000 JST",,6000  >  33524 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844505567 TSecr=1073085514
1533,717.913717,192.168.11.31,192.168.11.13,TCP,66,0.000093,,"Jan  5, 2024 21:37:05.083661000 JST",,"33524  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1073085514 TSecr=844505559"
1534,717.914897,192.168.11.13,192.168.11.31,TCP,66,0.00118,,"Jan  5, 2024 21:37:05.084841000 JST",,"6000  >  33524 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844505568 TSecr=1073085514"
1535,717.923293,192.168.11.31,192.168.11.13,TCP,66,0.008396,,"Jan  5, 2024 21:37:05.093237000 JST",,33524  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073085522 TSecr=844505568
1536,733.287779,192.168.11.13,192.168.11.6,TCP,74,15.364486,,"Jan  5, 2024 21:37:20.457723000 JST",,39176  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908611686 TSecr=0 WS=128
1537,733.294599,192.168.11.6,192.168.11.13,TCP,74,0.00682,,"Jan  5, 2024 21:37:20.464543000 JST",,"6000  >  39176 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058476742 TSecr=3908611686 WS=128"
1538,733.294716,192.168.11.13,192.168.11.6,TCP,66,0.000117,,"Jan  5, 2024 21:37:20.464660000 JST",,39176  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908611693 TSecr=1058476742
1539,733.294842,192.168.11.13,192.168.11.6,TCP,93,0.000126,,"Jan  5, 2024 21:37:20.464786000 JST",,"39176  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908611693 TSecr=1058476742 [TCP segment of a reassembled PDU]"
1540,733.294951,192.168.11.13,192.168.11.6,TCP,66,0.000109,,"Jan  5, 2024 21:37:20.464895000 JST",,"39176  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908611693 TSecr=1058476742"
1541,733.30243,192.168.11.6,192.168.11.13,TCP,66,0.007479,,"Jan  5, 2024 21:37:20.472374000 JST",,6000  >  39176 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058476749 TSecr=3908611693
1542,733.302662,192.168.11.6,192.168.11.13,TCP,66,0.000232,,"Jan  5, 2024 21:37:20.472606000 JST",,"6000  >  39176 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058476751 TSecr=3908611693"
1543,733.302713,192.168.11.13,192.168.11.6,TCP,66,0.000051,,"Jan  5, 2024 21:37:20.472657000 JST",,39176  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908611701 TSecr=1058476751
1544,733.33107,192.168.11.13,255.255.255.255,UDP,209,0.028357,Ÿ,"Jan  5, 2024 21:37:20.501014000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36624  >  7000 Len=167
1545,733.339272,192.168.11.31,192.168.11.13,TCP,74,0.008202,œ,"Jan  5, 2024 21:37:20.509216000 JST",,35984  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1073100940 TSecr=0 WS=128
1546,733.339387,192.168.11.13,192.168.11.31,TCP,74,0.000115,,"Jan  5, 2024 21:37:20.509331000 JST",,"6000  >  35984 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844520993 TSecr=1073100940 WS=128"
1547,733.346513,192.168.11.31,192.168.11.13,TCP,66,0.007126,,"Jan  5, 2024 21:37:20.516457000 JST",,35984  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1073100947 TSecr=844520993
1548,733.347149,192.168.11.31,192.168.11.13,TCP,93,0.000636,,"Jan  5, 2024 21:37:20.517093000 JST",,"35984  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1073100947 TSecr=844520993 [TCP segment of a reassembled PDU]"
1549,733.347244,192.168.11.13,192.168.11.31,TCP,66,0.000095,,"Jan  5, 2024 21:37:20.517188000 JST",,6000  >  35984 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844521001 TSecr=1073100947
1550,733.347327,192.168.11.31,192.168.11.13,TCP,66,0.000083,,"Jan  5, 2024 21:37:20.517271000 JST",,"35984  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1073100947 TSecr=844520993"
1551,733.348495,192.168.11.13,192.168.11.31,TCP,66,0.001168,,"Jan  5, 2024 21:37:20.518439000 JST",,"6000  >  35984 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844521002 TSecr=1073100947"
1552,733.354604,192.168.11.31,192.168.11.13,TCP,66,0.006109,,"Jan  5, 2024 21:37:20.524548000 JST",,35984  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073100956 TSecr=844521002
1553,739.905644,192.168.11.13,192.168.11.6,TCP,74,6.55104,,"Jan  5, 2024 21:37:27.075588000 JST",,39182  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908618304 TSecr=0 WS=128
1554,739.91224,192.168.11.6,192.168.11.13,TCP,74,0.006596,,"Jan  5, 2024 21:37:27.082184000 JST",,"6000  >  39182 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058483359 TSecr=3908618304 WS=128"
1555,739.912334,192.168.11.13,192.168.11.6,TCP,66,0.000094,,"Jan  5, 2024 21:37:27.082278000 JST",,39182  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908618311 TSecr=1058483359
1556,739.912488,192.168.11.13,192.168.11.6,TCP,93,0.000154,,"Jan  5, 2024 21:37:27.082432000 JST",,"39182  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908618311 TSecr=1058483359 [TCP segment of a reassembled PDU]"
1557,739.91261,192.168.11.13,192.168.11.6,TCP,66,0.000122,,"Jan  5, 2024 21:37:27.082554000 JST",,"39182  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908618311 TSecr=1058483359"
1558,739.919255,192.168.11.6,192.168.11.13,TCP,66,0.006645,,"Jan  5, 2024 21:37:27.089199000 JST",,6000  >  39182 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058483366 TSecr=3908618311
1559,739.919497,192.168.11.6,192.168.11.13,TCP,66,0.000242,,"Jan  5, 2024 21:37:27.089441000 JST",,"6000  >  39182 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058483368 TSecr=3908618311"
1560,739.919545,192.168.11.13,192.168.11.6,TCP,66,0.000048,,"Jan  5, 2024 21:37:27.089489000 JST",,39182  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908618318 TSecr=1058483368
1561,739.946641,192.168.11.13,255.255.255.255,UDP,209,0.027096,Ÿ,"Jan  5, 2024 21:37:27.116585000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44106  >  7000 Len=167
1562,739.954467,192.168.11.31,192.168.11.13,TCP,74,0.007826,œ,"Jan  5, 2024 21:37:27.124411000 JST",,48804  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1073107555 TSecr=0 WS=128
1563,739.954566,192.168.11.13,192.168.11.31,TCP,74,0.000099,,"Jan  5, 2024 21:37:27.124510000 JST",,"6000  >  48804 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844527608 TSecr=1073107555 WS=128"
1564,739.961121,192.168.11.31,192.168.11.13,TCP,66,0.006555,,"Jan  5, 2024 21:37:27.131065000 JST",,48804  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1073107562 TSecr=844527608
1565,739.961704,192.168.11.31,192.168.11.13,TCP,93,0.000583,,"Jan  5, 2024 21:37:27.131648000 JST",,"48804  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1073107562 TSecr=844527608 [TCP segment of a reassembled PDU]"
1566,739.96179,192.168.11.13,192.168.11.31,TCP,66,0.000086,,"Jan  5, 2024 21:37:27.131734000 JST",,6000  >  48804 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844527615 TSecr=1073107562
1567,739.961851,192.168.11.31,192.168.11.13,TCP,66,0.000061,,"Jan  5, 2024 21:37:27.131795000 JST",,"48804  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1073107562 TSecr=844527608"
1568,739.963581,192.168.11.13,192.168.11.31,TCP,66,0.00173,,"Jan  5, 2024 21:37:27.133525000 JST",,"6000  >  48804 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844527617 TSecr=1073107562"
1569,739.968448,192.168.11.31,192.168.11.13,TCP,66,0.004867,,"Jan  5, 2024 21:37:27.138392000 JST",,48804  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073107569 TSecr=844527617
1570,746.546466,192.168.11.13,192.168.11.6,TCP,74,6.578018,,"Jan  5, 2024 21:37:33.716410000 JST",,53274  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908624945 TSecr=0 WS=128
1571,746.553088,192.168.11.6,192.168.11.13,TCP,74,0.006622,,"Jan  5, 2024 21:37:33.723032000 JST",,"6000  >  53274 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058490000 TSecr=3908624945 WS=128"
1572,746.55319,192.168.11.13,192.168.11.6,TCP,66,0.000102,,"Jan  5, 2024 21:37:33.723134000 JST",,53274  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908624952 TSecr=1058490000
1573,746.553374,192.168.11.13,192.168.11.6,TCP,93,0.000184,,"Jan  5, 2024 21:37:33.723318000 JST",,"53274  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908624952 TSecr=1058490000 [TCP segment of a reassembled PDU]"
1574,746.553464,192.168.11.13,192.168.11.6,TCP,66,0.00009,,"Jan  5, 2024 21:37:33.723408000 JST",,"53274  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908624952 TSecr=1058490000"
1575,746.568429,192.168.11.6,192.168.11.13,TCP,66,0.014965,,"Jan  5, 2024 21:37:33.738373000 JST",,6000  >  53274 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058490015 TSecr=3908624952
1576,746.568672,192.168.11.6,192.168.11.13,TCP,66,0.000243,,"Jan  5, 2024 21:37:33.738616000 JST",,"6000  >  53274 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058490017 TSecr=3908624952"
1577,746.568715,192.168.11.13,192.168.11.6,TCP,66,0.000043,,"Jan  5, 2024 21:37:33.738659000 JST",,53274  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908624967 TSecr=1058490017
1578,746.597418,192.168.11.13,255.255.255.255,UDP,209,0.028703,Ÿ,"Jan  5, 2024 21:37:33.767362000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,57288  >  7000 Len=167
1579,746.60561,192.168.11.31,192.168.11.13,TCP,74,0.008192,œ,"Jan  5, 2024 21:37:33.775554000 JST",,48722  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1073114206 TSecr=0 WS=128
1580,746.605741,192.168.11.13,192.168.11.31,TCP,74,0.000131,,"Jan  5, 2024 21:37:33.775685000 JST",,"6000  >  48722 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844534259 TSecr=1073114206 WS=128"
1581,746.612277,192.168.11.31,192.168.11.13,TCP,66,0.006536,,"Jan  5, 2024 21:37:33.782221000 JST",,48722  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1073114213 TSecr=844534259
1582,746.612855,192.168.11.31,192.168.11.13,TCP,93,0.000578,,"Jan  5, 2024 21:37:33.782799000 JST",,"48722  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1073114213 TSecr=844534259 [TCP segment of a reassembled PDU]"
1583,746.612943,192.168.11.13,192.168.11.31,TCP,66,0.000088,,"Jan  5, 2024 21:37:33.782887000 JST",,6000  >  48722 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844534266 TSecr=1073114213
1584,746.613013,192.168.11.31,192.168.11.13,TCP,66,0.00007,,"Jan  5, 2024 21:37:33.782957000 JST",,"48722  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1073114213 TSecr=844534259"
1585,746.615074,192.168.11.13,192.168.11.31,TCP,66,0.002061,,"Jan  5, 2024 21:37:33.785018000 JST",,"6000  >  48722 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844534269 TSecr=1073114213"
1586,746.619586,192.168.11.31,192.168.11.13,TCP,66,0.004512,,"Jan  5, 2024 21:37:33.789530000 JST",,48722  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073114220 TSecr=844534269
1587,753.153831,192.168.11.13,192.168.11.6,TCP,74,6.534245,,"Jan  5, 2024 21:37:40.323775000 JST",,52694  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908631552 TSecr=0 WS=128
1588,753.160469,192.168.11.6,192.168.11.13,TCP,74,0.006638,,"Jan  5, 2024 21:37:40.330413000 JST",,"6000  >  52694 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058496607 TSecr=3908631552 WS=128"
1589,753.16056,192.168.11.13,192.168.11.6,TCP,66,0.000091,,"Jan  5, 2024 21:37:40.330504000 JST",,52694  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908631559 TSecr=1058496607
1590,753.160697,192.168.11.13,192.168.11.6,TCP,93,0.000137,,"Jan  5, 2024 21:37:40.330641000 JST",,"52694  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908631559 TSecr=1058496607 [TCP segment of a reassembled PDU]"
1591,753.1608,192.168.11.13,192.168.11.6,TCP,66,0.000103,,"Jan  5, 2024 21:37:40.330744000 JST",,"52694  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908631559 TSecr=1058496607"
1592,753.16721,192.168.11.6,192.168.11.13,TCP,66,0.00641,,"Jan  5, 2024 21:37:40.337154000 JST",,6000  >  52694 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058496614 TSecr=3908631559
1593,753.167394,192.168.11.6,192.168.11.13,TCP,66,0.000184,,"Jan  5, 2024 21:37:40.337338000 JST",,"6000  >  52694 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058496615 TSecr=3908631559"
1594,753.167429,192.168.11.13,192.168.11.6,TCP,66,0.000035,,"Jan  5, 2024 21:37:40.337373000 JST",,52694  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908631566 TSecr=1058496615
1595,753.194049,192.168.11.13,255.255.255.255,UDP,209,0.02662,Ÿ,"Jan  5, 2024 21:37:40.363993000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40309  >  7000 Len=167
1596,753.201436,192.168.11.31,192.168.11.13,TCP,74,0.007387,œ,"Jan  5, 2024 21:37:40.371380000 JST",,48732  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1073120802 TSecr=0 WS=128
1597,753.201538,192.168.11.13,192.168.11.31,TCP,74,0.000102,,"Jan  5, 2024 21:37:40.371482000 JST",,"6000  >  48732 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844540855 TSecr=1073120802 WS=128"
1598,753.214696,192.168.11.31,192.168.11.13,TCP,66,0.013158,,"Jan  5, 2024 21:37:40.384640000 JST",,48732  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1073120808 TSecr=844540855
1599,753.215241,192.168.11.31,192.168.11.13,TCP,93,0.000545,,"Jan  5, 2024 21:37:40.385185000 JST",,"48732  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1073120808 TSecr=844540855 [TCP segment of a reassembled PDU]"
1600,753.215352,192.168.11.13,192.168.11.31,TCP,66,0.000111,,"Jan  5, 2024 21:37:40.385296000 JST",,6000  >  48732 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844540869 TSecr=1073120808
1601,753.215423,192.168.11.31,192.168.11.13,TCP,66,0.000071,,"Jan  5, 2024 21:37:40.385367000 JST",,"48732  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1073120809 TSecr=844540855"
1602,753.216498,192.168.11.13,192.168.11.31,TCP,66,0.001075,,"Jan  5, 2024 21:37:40.386442000 JST",,"6000  >  48732 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844540870 TSecr=1073120809"
1603,753.222603,192.168.11.31,192.168.11.13,TCP,66,0.006105,,"Jan  5, 2024 21:37:40.392547000 JST",,48732  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073120823 TSecr=844540870
1604,759.743878,192.168.11.13,192.168.11.6,TCP,74,6.521275,,"Jan  5, 2024 21:37:46.913822000 JST",,52704  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908638142 TSecr=0 WS=128
1605,759.750418,192.168.11.6,192.168.11.13,TCP,74,0.00654,,"Jan  5, 2024 21:37:46.920362000 JST",,"6000  >  52704 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058503197 TSecr=3908638142 WS=128"
1606,759.750511,192.168.11.13,192.168.11.6,TCP,66,0.000093,,"Jan  5, 2024 21:37:46.920455000 JST",,52704  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908638149 TSecr=1058503197
1607,759.750699,192.168.11.13,192.168.11.6,TCP,93,0.000188,,"Jan  5, 2024 21:37:46.920643000 JST",,"52704  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908638149 TSecr=1058503197 [TCP segment of a reassembled PDU]"
1608,759.750789,192.168.11.13,192.168.11.6,TCP,66,0.00009,,"Jan  5, 2024 21:37:46.920733000 JST",,"52704  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908638149 TSecr=1058503197"
1609,759.762574,192.168.11.6,192.168.11.13,TCP,66,0.011785,,"Jan  5, 2024 21:37:46.932518000 JST",,6000  >  52704 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058503209 TSecr=3908638149
1610,759.762815,192.168.11.6,192.168.11.13,TCP,66,0.000241,,"Jan  5, 2024 21:37:46.932759000 JST",,"6000  >  52704 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058503210 TSecr=3908638149"
1611,759.762864,192.168.11.13,192.168.11.6,TCP,66,0.000049,,"Jan  5, 2024 21:37:46.932808000 JST",,52704  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908638161 TSecr=1058503210
1612,759.791425,192.168.11.13,255.255.255.255,UDP,209,0.028561,Ÿ,"Jan  5, 2024 21:37:46.961369000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,33029  >  7000 Len=167
1613,759.799366,192.168.11.31,192.168.11.13,TCP,74,0.007941,œ,"Jan  5, 2024 21:37:46.969310000 JST",,60694  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1073127399 TSecr=0 WS=128
1614,759.799493,192.168.11.13,192.168.11.31,TCP,74,0.000127,,"Jan  5, 2024 21:37:46.969437000 JST",,"6000  >  60694 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844547453 TSecr=1073127399 WS=128"
1615,759.810631,192.168.11.31,192.168.11.13,TCP,66,0.011138,,"Jan  5, 2024 21:37:46.980575000 JST",,60694  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1073127408 TSecr=844547453
1616,759.811105,192.168.11.31,192.168.11.13,TCP,93,0.000474,,"Jan  5, 2024 21:37:46.981049000 JST",,"60694  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1073127408 TSecr=844547453 [TCP segment of a reassembled PDU]"
1617,759.811174,192.168.11.13,192.168.11.31,TCP,66,0.000069,,"Jan  5, 2024 21:37:46.981118000 JST",,6000  >  60694 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844547465 TSecr=1073127408
1618,759.811239,192.168.11.31,192.168.11.13,TCP,66,0.000065,,"Jan  5, 2024 21:37:46.981183000 JST",,"60694  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1073127408 TSecr=844547453"
1619,759.812407,192.168.11.13,192.168.11.31,TCP,66,0.001168,,"Jan  5, 2024 21:37:46.982351000 JST",,"6000  >  60694 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844547466 TSecr=1073127408"
1620,759.818549,192.168.11.31,192.168.11.13,TCP,66,0.006142,,"Jan  5, 2024 21:37:46.988493000 JST",,60694  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1073127418 TSecr=844547466
1621,767.363748,192.168.11.13,192.168.11.6,TCP,74,7.545199,,"Jan  5, 2024 21:37:54.533692000 JST",,36640  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908645762 TSecr=0 WS=128
1622,767.370341,192.168.11.6,192.168.11.13,TCP,74,0.006593,,"Jan  5, 2024 21:37:54.540285000 JST",,"6000  >  36640 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058510817 TSecr=3908645762 WS=128"
