No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
1428,906.670796,192.168.11.45,192.168.11.44,TCP,74,0.007775,œ,"Jan  6, 2024 19:51:21.595263000 JST",,33036  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230639701 TSecr=0 WS=128
1429,906.670914,192.168.11.44,192.168.11.45,TCP,74,0.000118,,"Jan  6, 2024 19:51:21.595381000 JST",,"6000  >  33036 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080725629 TSecr=2230639701 WS=128"
1430,906.677657,192.168.11.45,192.168.11.44,TCP,66,0.006743,,"Jan  6, 2024 19:51:21.602124000 JST",,33036  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230639708 TSecr=1080725629
1431,906.678146,192.168.11.45,192.168.11.44,TCP,93,0.000489,,"Jan  6, 2024 19:51:21.602613000 JST",,"33036  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230639708 TSecr=1080725629 [TCP segment of a reassembled PDU]"
1432,906.678232,192.168.11.44,192.168.11.45,TCP,66,0.000086,,"Jan  6, 2024 19:51:21.602699000 JST",,6000  >  33036 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080725636 TSecr=2230639708
1433,906.678294,192.168.11.45,192.168.11.44,TCP,66,0.000062,,"Jan  6, 2024 19:51:21.602761000 JST",,"33036  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230639708 TSecr=1080725629"
1434,906.679254,192.168.11.44,192.168.11.45,TCP,66,0.00096,,"Jan  6, 2024 19:51:21.603721000 JST",,"6000  >  33036 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080725637 TSecr=2230639708"
1435,906.685611,192.168.11.45,192.168.11.44,TCP,66,0.006357,,"Jan  6, 2024 19:51:21.610078000 JST",,33036  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230639715 TSecr=1080725637
1436,914.383678,192.168.11.44,192.168.11.43,TCP,74,7.698067,,"Jan  6, 2024 19:51:29.308145000 JST",,45444  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=469092722 TSecr=0 WS=128
1437,914.391301,192.168.11.43,192.168.11.44,TCP,74,0.007623,,"Jan  6, 2024 19:51:29.315768000 JST",,"6000  >  45444 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875542877 TSecr=469092722 WS=128"
1438,914.391394,192.168.11.44,192.168.11.43,TCP,66,0.000093,,"Jan  6, 2024 19:51:29.315861000 JST",,45444  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=469092729 TSecr=875542877
1439,914.39155,192.168.11.44,192.168.11.43,TCP,93,0.000156,,"Jan  6, 2024 19:51:29.316017000 JST",,"45444  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=469092729 TSecr=875542877 [TCP segment of a reassembled PDU]"
1440,914.39165,192.168.11.44,192.168.11.43,TCP,66,0.0001,,"Jan  6, 2024 19:51:29.316117000 JST",,"45444  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=469092730 TSecr=875542877"
1441,914.39942,192.168.11.43,192.168.11.44,TCP,66,0.00777,,"Jan  6, 2024 19:51:29.323887000 JST",,6000  >  45444 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875542885 TSecr=469092729
1442,914.399645,192.168.11.43,192.168.11.44,TCP,66,0.000225,,"Jan  6, 2024 19:51:29.324112000 JST",,"6000  >  45444 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875542887 TSecr=469092730"
1443,914.399687,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:51:29.324154000 JST",,45444  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=469092738 TSecr=875542887
1444,914.429902,192.168.11.44,255.255.255.255,UDP,209,0.030215,Ÿ,"Jan  6, 2024 19:51:29.354369000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36225  >  7000 Len=167
1445,914.441536,192.168.11.45,192.168.11.44,TCP,74,0.011634,œ,"Jan  6, 2024 19:51:29.366003000 JST",,39070  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230647468 TSecr=0 WS=128
1446,914.441657,192.168.11.44,192.168.11.45,TCP,74,0.000121,,"Jan  6, 2024 19:51:29.366124000 JST",,"6000  >  39070 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080733400 TSecr=2230647468 WS=128"
1447,914.449199,192.168.11.45,192.168.11.44,TCP,66,0.007542,,"Jan  6, 2024 19:51:29.373666000 JST",,39070  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230647478 TSecr=1080733400
1448,914.449747,192.168.11.45,192.168.11.44,TCP,93,0.000548,,"Jan  6, 2024 19:51:29.374214000 JST",,"39070  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230647479 TSecr=1080733400 [TCP segment of a reassembled PDU]"
1449,914.449921,192.168.11.44,192.168.11.45,TCP,66,0.000174,,"Jan  6, 2024 19:51:29.374388000 JST",,6000  >  39070 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080733408 TSecr=2230647479
1450,914.45009,192.168.11.45,192.168.11.44,TCP,66,0.000169,,"Jan  6, 2024 19:51:29.374557000 JST",,"39070  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230647479 TSecr=1080733400"
1451,914.451462,192.168.11.44,192.168.11.45,TCP,66,0.001372,,"Jan  6, 2024 19:51:29.375929000 JST",,"6000  >  39070 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080733409 TSecr=2230647479"
1452,914.456584,192.168.11.45,192.168.11.44,TCP,66,0.005122,,"Jan  6, 2024 19:51:29.381051000 JST",,39070  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230647487 TSecr=1080733409
1453,924.148004,192.168.11.44,192.168.11.43,TCP,74,9.69142,,"Jan  6, 2024 19:51:39.072471000 JST",,36292  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=469102486 TSecr=0 WS=128
1454,924.154702,192.168.11.43,192.168.11.44,TCP,74,0.006698,,"Jan  6, 2024 19:51:39.079169000 JST",,"6000  >  36292 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875552641 TSecr=469102486 WS=128"
1455,924.154796,192.168.11.44,192.168.11.43,TCP,66,0.000094,,"Jan  6, 2024 19:51:39.079263000 JST",,36292  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=469102493 TSecr=875552641
1456,924.154951,192.168.11.44,192.168.11.43,TCP,93,0.000155,,"Jan  6, 2024 19:51:39.079418000 JST",,"36292  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=469102493 TSecr=875552641 [TCP segment of a reassembled PDU]"
1457,924.155074,192.168.11.44,192.168.11.43,TCP,66,0.000123,,"Jan  6, 2024 19:51:39.079541000 JST",,"36292  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=469102493 TSecr=875552641"
1458,924.164634,192.168.11.43,192.168.11.44,TCP,66,0.00956,,"Jan  6, 2024 19:51:39.089101000 JST",,6000  >  36292 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875552648 TSecr=469102493
1459,924.165058,192.168.11.43,192.168.11.44,TCP,66,0.000424,,"Jan  6, 2024 19:51:39.089525000 JST",,"6000  >  36292 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875552649 TSecr=469102493"
1460,924.165101,192.168.11.44,192.168.11.43,TCP,66,0.000043,,"Jan  6, 2024 19:51:39.089568000 JST",,36292  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=469102503 TSecr=875552649
1461,924.193286,192.168.11.44,255.255.255.255,UDP,209,0.028185,Ÿ,"Jan  6, 2024 19:51:39.117753000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,49314  >  7000 Len=167
1462,924.201297,192.168.11.45,192.168.11.44,TCP,74,0.008011,œ,"Jan  6, 2024 19:51:39.125764000 JST",,46178  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230657231 TSecr=0 WS=128
1463,924.201421,192.168.11.44,192.168.11.45,TCP,74,0.000124,,"Jan  6, 2024 19:51:39.125888000 JST",,"6000  >  46178 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080743159 TSecr=2230657231 WS=128"
1464,924.210807,192.168.11.45,192.168.11.44,TCP,66,0.009386,,"Jan  6, 2024 19:51:39.135274000 JST",,46178  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230657238 TSecr=1080743159
1465,924.211343,192.168.11.45,192.168.11.44,TCP,93,0.000536,,"Jan  6, 2024 19:51:39.135810000 JST",,"46178  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230657238 TSecr=1080743159 [TCP segment of a reassembled PDU]"
1466,924.211423,192.168.11.44,192.168.11.45,TCP,66,0.00008,,"Jan  6, 2024 19:51:39.135890000 JST",,6000  >  46178 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080743169 TSecr=2230657238
1467,924.211635,192.168.11.45,192.168.11.44,TCP,66,0.000212,,"Jan  6, 2024 19:51:39.136102000 JST",,"46178  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230657238 TSecr=1080743159"
1468,924.212421,192.168.11.44,192.168.11.45,TCP,66,0.000786,,"Jan  6, 2024 19:51:39.136888000 JST",,"6000  >  46178 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080743170 TSecr=2230657238"
1469,924.218873,192.168.11.45,192.168.11.44,TCP,66,0.006452,,"Jan  6, 2024 19:51:39.143340000 JST",,46178  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230657249 TSecr=1080743170
1470,931.860003,192.168.11.44,192.168.11.43,TCP,74,7.64113,,"Jan  6, 2024 19:51:46.784470000 JST",,53898  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=469110198 TSecr=0 WS=128
1471,931.867004,192.168.11.43,192.168.11.44,TCP,74,0.007001,,"Jan  6, 2024 19:51:46.791471000 JST",,"6000  >  53898 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875560353 TSecr=469110198 WS=128"
1472,931.867101,192.168.11.44,192.168.11.43,TCP,66,0.000097,,"Jan  6, 2024 19:51:46.791568000 JST",,53898  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=469110205 TSecr=875560353
1473,931.867267,192.168.11.44,192.168.11.43,TCP,93,0.000166,,"Jan  6, 2024 19:51:46.791734000 JST",,"53898  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=469110205 TSecr=875560353 [TCP segment of a reassembled PDU]"
1474,931.867356,192.168.11.44,192.168.11.43,TCP,66,0.000089,,"Jan  6, 2024 19:51:46.791823000 JST",,"53898  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=469110205 TSecr=875560353"
1475,931.874755,192.168.11.43,192.168.11.44,TCP,66,0.007399,,"Jan  6, 2024 19:51:46.799222000 JST",,6000  >  53898 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875560361 TSecr=469110205
1476,931.874994,192.168.11.43,192.168.11.44,TCP,66,0.000239,,"Jan  6, 2024 19:51:46.799461000 JST",,"6000  >  53898 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875560362 TSecr=469110205"
1477,931.875036,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:51:46.799503000 JST",,53898  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=469110213 TSecr=875560362
1478,931.906563,192.168.11.44,255.255.255.255,UDP,209,0.031527,Ÿ,"Jan  6, 2024 19:51:46.831030000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36951  >  7000 Len=167
1479,931.913986,192.168.11.45,192.168.11.44,TCP,74,0.007423,œ,"Jan  6, 2024 19:51:46.838453000 JST",,57086  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230664944 TSecr=0 WS=128
1480,931.914118,192.168.11.44,192.168.11.45,TCP,74,0.000132,,"Jan  6, 2024 19:51:46.838585000 JST",,"6000  >  57086 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080750872 TSecr=2230664944 WS=128"
1481,931.920719,192.168.11.45,192.168.11.44,TCP,66,0.006601,,"Jan  6, 2024 19:51:46.845186000 JST",,57086  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230664951 TSecr=1080750872
1482,931.921454,192.168.11.45,192.168.11.44,TCP,93,0.000735,,"Jan  6, 2024 19:51:46.845921000 JST",,"57086  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230664951 TSecr=1080750872 [TCP segment of a reassembled PDU]"
1483,931.921626,192.168.11.44,192.168.11.45,TCP,66,0.000172,,"Jan  6, 2024 19:51:46.846093000 JST",,6000  >  57086 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080750879 TSecr=2230664951
1484,931.92174,192.168.11.45,192.168.11.44,TCP,66,0.000114,,"Jan  6, 2024 19:51:46.846207000 JST",,"57086  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230664951 TSecr=1080750872"
1485,931.923032,192.168.11.44,192.168.11.45,TCP,66,0.001292,,"Jan  6, 2024 19:51:46.847499000 JST",,"6000  >  57086 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080750881 TSecr=2230664951"
1486,931.931631,192.168.11.45,192.168.11.44,TCP,66,0.008599,,"Jan  6, 2024 19:51:46.856098000 JST",,57086  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230664961 TSecr=1080750881
1487,940.608989,192.168.11.44,192.168.11.43,TCP,74,8.677358,,"Jan  6, 2024 19:51:55.533456000 JST",,54064  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=469118947 TSecr=0 WS=128
1488,940.615491,192.168.11.43,192.168.11.44,TCP,74,0.006502,,"Jan  6, 2024 19:51:55.539958000 JST",,"6000  >  54064 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875569102 TSecr=469118947 WS=128"
1489,940.615588,192.168.11.44,192.168.11.43,TCP,66,0.000097,,"Jan  6, 2024 19:51:55.540055000 JST",,54064  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=469118953 TSecr=875569102
1490,940.615815,192.168.11.44,192.168.11.43,TCP,93,0.000227,,"Jan  6, 2024 19:51:55.540282000 JST",,"54064  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=469118954 TSecr=875569102 [TCP segment of a reassembled PDU]"
1491,940.615922,192.168.11.44,192.168.11.43,TCP,66,0.000107,,"Jan  6, 2024 19:51:55.540389000 JST",,"54064  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=469118954 TSecr=875569102"
1492,940.622706,192.168.11.43,192.168.11.44,TCP,66,0.006784,,"Jan  6, 2024 19:51:55.547173000 JST",,6000  >  54064 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875569109 TSecr=469118954
1493,940.622937,192.168.11.43,192.168.11.44,TCP,66,0.000231,,"Jan  6, 2024 19:51:55.547404000 JST",,"6000  >  54064 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875569111 TSecr=469118954"
1494,940.622979,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:51:55.547446000 JST",,54064  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=469118961 TSecr=875569111
1495,940.655334,192.168.11.44,255.255.255.255,UDP,209,0.032355,Ÿ,"Jan  6, 2024 19:51:55.579801000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,39389  >  7000 Len=167
1496,940.662728,192.168.11.45,192.168.11.44,TCP,74,0.007394,œ,"Jan  6, 2024 19:51:55.587195000 JST",,53302  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230673693 TSecr=0 WS=128
1497,940.662854,192.168.11.44,192.168.11.45,TCP,74,0.000126,,"Jan  6, 2024 19:51:55.587321000 JST",,"6000  >  53302 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080759621 TSecr=2230673693 WS=128"
1498,940.669427,192.168.11.45,192.168.11.44,TCP,66,0.006573,,"Jan  6, 2024 19:51:55.593894000 JST",,53302  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230673699 TSecr=1080759621
1499,940.669989,192.168.11.45,192.168.11.44,TCP,93,0.000562,,"Jan  6, 2024 19:51:55.594456000 JST",,"53302  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230673700 TSecr=1080759621 [TCP segment of a reassembled PDU]"
1500,940.670079,192.168.11.44,192.168.11.45,TCP,66,0.00009,,"Jan  6, 2024 19:51:55.594546000 JST",,6000  >  53302 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080759628 TSecr=2230673700
1501,940.670157,192.168.11.45,192.168.11.44,TCP,66,0.000078,,"Jan  6, 2024 19:51:55.594624000 JST",,"53302  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230673700 TSecr=1080759621"
1502,940.671422,192.168.11.44,192.168.11.45,TCP,66,0.001265,,"Jan  6, 2024 19:51:55.595889000 JST",,"6000  >  53302 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080759629 TSecr=2230673700"
1503,940.677127,192.168.11.45,192.168.11.44,TCP,66,0.005705,,"Jan  6, 2024 19:51:55.601594000 JST",,53302  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230673707 TSecr=1080759629
1504,948.584544,192.168.11.44,192.168.11.43,TCP,74,7.907417,,"Jan  6, 2024 19:52:03.509011000 JST",,48066  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=469126922 TSecr=0 WS=128
1505,948.591407,192.168.11.43,192.168.11.44,TCP,74,0.006863,,"Jan  6, 2024 19:52:03.515874000 JST",,"6000  >  48066 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875577078 TSecr=469126922 WS=128"
1506,948.591518,192.168.11.44,192.168.11.43,TCP,66,0.000111,,"Jan  6, 2024 19:52:03.515985000 JST",,48066  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=469126929 TSecr=875577078
1507,948.591688,192.168.11.44,192.168.11.43,TCP,93,0.00017,,"Jan  6, 2024 19:52:03.516155000 JST",,"48066  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=469126930 TSecr=875577078 [TCP segment of a reassembled PDU]"
1508,948.591778,192.168.11.44,192.168.11.43,TCP,66,0.00009,,"Jan  6, 2024 19:52:03.516245000 JST",,"48066  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=469126930 TSecr=875577078"
1509,948.59935,192.168.11.43,192.168.11.44,TCP,66,0.007572,,"Jan  6, 2024 19:52:03.523817000 JST",,6000  >  48066 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875577086 TSecr=469126930
1510,948.599577,192.168.11.43,192.168.11.44,TCP,66,0.000227,,"Jan  6, 2024 19:52:03.524044000 JST",,"6000  >  48066 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875577087 TSecr=469126930"
1511,948.599628,192.168.11.44,192.168.11.43,TCP,66,0.000051,,"Jan  6, 2024 19:52:03.524095000 JST",,48066  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=469126937 TSecr=875577087
1512,948.629371,192.168.11.44,255.255.255.255,UDP,209,0.029743,Ÿ,"Jan  6, 2024 19:52:03.553838000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,37707  >  7000 Len=167
1513,948.637169,192.168.11.45,192.168.11.44,TCP,74,0.007798,œ,"Jan  6, 2024 19:52:03.561636000 JST",,53304  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230681667 TSecr=0 WS=128
1514,948.637308,192.168.11.44,192.168.11.45,TCP,74,0.000139,,"Jan  6, 2024 19:52:03.561775000 JST",,"6000  >  53304 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080767595 TSecr=2230681667 WS=128"
1515,948.645442,192.168.11.45,192.168.11.44,TCP,66,0.008134,,"Jan  6, 2024 19:52:03.569909000 JST",,53304  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230681675 TSecr=1080767595
1516,948.645968,192.168.11.45,192.168.11.44,TCP,93,0.000526,,"Jan  6, 2024 19:52:03.570435000 JST",,"53304  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230681675 TSecr=1080767595 [TCP segment of a reassembled PDU]"
1517,948.646065,192.168.11.44,192.168.11.45,TCP,66,0.000097,,"Jan  6, 2024 19:52:03.570532000 JST",,6000  >  53304 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080767604 TSecr=2230681675
1518,948.646141,192.168.11.45,192.168.11.44,TCP,66,0.000076,,"Jan  6, 2024 19:52:03.570608000 JST",,"53304  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230681676 TSecr=1080767595"
1519,948.647364,192.168.11.44,192.168.11.45,TCP,66,0.001223,,"Jan  6, 2024 19:52:03.571831000 JST",,"6000  >  53304 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080767605 TSecr=2230681676"
1520,948.653602,192.168.11.45,192.168.11.44,TCP,66,0.006238,,"Jan  6, 2024 19:52:03.578069000 JST",,53304  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230681683 TSecr=1080767605
1521,956.282138,192.168.11.44,192.168.11.43,TCP,74,7.628536,,"Jan  6, 2024 19:52:11.206605000 JST",,48078  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=469134620 TSecr=0 WS=128
1522,956.288894,192.168.11.43,192.168.11.44,TCP,74,0.006756,,"Jan  6, 2024 19:52:11.213361000 JST",,"6000  >  48078 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875584775 TSecr=469134620 WS=128"
1523,956.289034,192.168.11.44,192.168.11.43,TCP,66,0.00014,,"Jan  6, 2024 19:52:11.213501000 JST",,48078  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=469134627 TSecr=875584775
1524,956.289288,192.168.11.44,192.168.11.43,TCP,93,0.000254,,"Jan  6, 2024 19:52:11.213755000 JST",,"48078  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=469134627 TSecr=875584775 [TCP segment of a reassembled PDU]"
1525,956.289387,192.168.11.44,192.168.11.43,TCP,66,0.000099,,"Jan  6, 2024 19:52:11.213854000 JST",,"48078  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=469134627 TSecr=875584775"
1526,956.297005,192.168.11.43,192.168.11.44,TCP,66,0.007618,,"Jan  6, 2024 19:52:11.221472000 JST",,6000  >  48078 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875584783 TSecr=469134627
1527,956.297236,192.168.11.43,192.168.11.44,TCP,66,0.000231,,"Jan  6, 2024 19:52:11.221703000 JST",,"6000  >  48078 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875584785 TSecr=469134627"
1528,956.297279,192.168.11.44,192.168.11.43,TCP,66,0.000043,,"Jan  6, 2024 19:52:11.221746000 JST",,48078  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=469134635 TSecr=875584785
1529,956.330619,192.168.11.44,255.255.255.255,UDP,209,0.03334,Ÿ,"Jan  6, 2024 19:52:11.255086000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36679  >  7000 Len=167
1530,956.338533,192.168.11.45,192.168.11.44,TCP,74,0.007914,œ,"Jan  6, 2024 19:52:11.263000000 JST",,54884  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230689369 TSecr=0 WS=128
1531,956.338644,192.168.11.44,192.168.11.45,TCP,74,0.000111,,"Jan  6, 2024 19:52:11.263111000 JST",,"6000  >  54884 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080775297 TSecr=2230689369 WS=128"
1532,956.345129,192.168.11.45,192.168.11.44,TCP,66,0.006485,,"Jan  6, 2024 19:52:11.269596000 JST",,54884  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230689375 TSecr=1080775297
1533,956.345625,192.168.11.45,192.168.11.44,TCP,93,0.000496,,"Jan  6, 2024 19:52:11.270092000 JST",,"54884  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230689375 TSecr=1080775297 [TCP segment of a reassembled PDU]"
